3.47622,8.08954,1.55702,1,0.921954,
3.47966,8.33952,1.55702,1,0.894427,
3.4831,8.58949,1.55702,1,0.866025,
3.48655,8.83947,1.55702,1,0.83666,
3.48999,9.08945,1.55702,1,0.806226,
3.49343,9.33942,1.55702,1,0.774597,
3.49688,9.5894,1.55702,1,0.74162,
3.50032,9.83937,1.55702,1,0.707107,
3.50376,10.0894,1.55702,1,0.67082,
3.50721,10.3393,1.55702,1,0.632456,
3.51065,10.5893,1.55702,1,0.591608,
3.51409,10.8393,1.55702,1,0.547723,
3.51754,11.0893,1.55702,1,0.5,
3.52098,11.3392,1.55702,1,0.447214,
3.52442,11.5892,1.55702,1,0.387298,
3.52786,11.8392,1.55702,1,0.316228,
3.53131,12.0892,1.55702,1,0.223607,
3.53364,12.2583,-3.11414,2,0,
3.28374,12.2514,-3.11414,1,0.223607,
3.03383,12.2446,-3.11414,1,0.316228,
2.78393,12.2377,-3.11414,1,0.223607,
2.73326,12.2363,-1.58457,2,0,
2.72982,11.9864,-1.58457,1,0.223607,
2.72637,11.7364,-1.58457,1,0.316228,
2.72293,11.4864,-1.58457,1,0.387298,
2.71949,11.2364,-1.58457,1,0.447214,
2.71604,10.9864,-1.58457,1,0.5,
2.7126,10.7365,-1.58457,1,0.547723,
2.70916,10.4865,-1.58457,1,0.591608,
2.70571,10.2365,-1.58457,1,0.632456,
2.70227,9.98654,-1.58457,1,0.67082,
2.69883,9.73657,-1.58457,1,0.707107,
2.69539,9.48659,-1.58457,1,0.74162,
2.69194,9.23662,-1.58457,1,0.774597,
2.6885,8.98664,-1.58457,1,0.806226,
2.68506,8.73666,-1.58457,1,0.83666,
2.68161,8.48669,-1.58457,1,0.866025,
2.67817,8.23671,-1.58457,1,0.894427,
2.67473,7.98674,-1.58457,1,0.921954,
2.67128,7.73676,-1.58457,1,0.948683,
2.66784,7.48678,-1.58457,1,0.974679,
2.6644,7.23681,-1.58457,1,1,
2.66095,6.98683,-1.58457,1,1,
2.65751,6.73686,-1.58457,1,1,
2.65407,6.48688,-1.58457,1,0.974679,
2.65062,6.2369,-1.58457,1,0.948683,
2.64718,5.98693,-1.58457,1,0.921954,
2.64374,5.73695,-1.58457,1,0.894427,
2.6403,5.48698,-1.58457,1,0.866025,
2.63685,5.237,-1.58457,1,0.83666,
2.63341,4.98702,-1.58457,1,0.806226,
2.62997,4.73705,-1.58457,1,0.774597,
